Order_ID,Order_Date,Region,Sales_Channel,Customer_Segment,Category,Product,Quantity,Unit_Price,Discount_%,Revenue,Cost,Profit,Profit_Margin_%,Payment_Method,Salesperson
ORD-03344,2023-10-06,West,Corporate,Small Business,Home Appliances,Microwave,8,426.06,14.8,2904.0,1944.58,959.42,33.04,Bank Transfer,Salesperson 15
ORD-08892,2023-10-06,North,Corporate,Corporate,Furniture,Filing Cabinet,6,276.55,0.9,1644.35,1209.85,434.49,26.42,Cash,Salesperson 08
ORD-08825,2023-10-06,East,Corporate,Government,Home Appliances,Microwave,1,485.29,22.4,376.59,237.7,138.88,36.88,Bank Transfer,Salesperson 16
ORD-05773,2023-10-06,West,Retail Store,Small Business,Office Supplies,Pen Set,13,42.1,20.0,437.8,264.33,173.47,39.62,Cash,Salesperson 07
ORD-00142,2023-10-06,South,Online,Consumer,Clothing,Shirt,10,213.95,0.5,2128.75,1736.09,392.66,18.45,Cash,Salesperson 01
ORD-01694,2023-10-06,North,Online,Government,Clothing,Dress,6,35.39,9.0,193.22,140.32,52.91,27.38,Cash,Salesperson 11
ORD-07603,2023-10-06,South,Retail Store,Small Business,Electronics,Headphones,14,1704.84,12.1,20979.71,16529.53,4450.17,21.21,Mobile Money,Salesperson 20
ORD-07564,2023-10-06,North,Retail Store,Small Business,Clothing,Dress,6,276.2,3.3,1602.49,1248.65,353.84,22.08,Mobile Money,Salesperson 10
ORD-09525,2023-10-06,East,Corporate,Consumer,Clothing,Jacket,2,114.55,10.2,205.73,130.04,75.69,36.79,Mobile Money,Salesperson 18
ORD-05014,2023-10-06,East,Online,Consumer,Clothing,Jacket,4,207.57,11.3,736.45,453.11,283.34,38.47,Cash,Salesperson 16
ORD-01323,2023-10-06,North,Wholesale,Small Business,Clothing,Shirt,5,315.33,21.8,1232.93,805.17,427.76,34.69,Card,Salesperson 14
ORD-02030,2023-10-07,West,Retail Store,Small Business,Electronics,Headphones,11,627.45,19.6,5549.17,3516.31,2032.86,36.63,Card,Salesperson 05
ORD-03647,2023-10-07,West,Wholesale,Consumer,Office Supplies,Printer Paper,14,41.58,19.4,469.15,264.02,205.13,43.72,Cash,Salesperson 01
ORD-01696,2023-10-07,North,Wholesale,Consumer,Clothing,Shirt,7,94.09,0.2,657.33,402.48,254.85,38.77,Mobile Money,Salesperson 17
ORD-04912,2023-10-07,East,Corporate,Government,Office Supplies,Notebook,3,33.04,16.1,83.16,67.14,16.02,19.26,Bank Transfer,Salesperson 07
ORD-03874,2023-10-07,South,Wholesale,Government,Furniture,Sofa,4,229.75,11.7,811.48,569.26,242.22,29.85,Mobile Money,Salesperson 19
ORD-07510,2023-10-07,West,Online,Government,Clothing,Trousers,8,56.39,22.8,348.24,226.23,122.0,35.03,Cash,Salesperson 02
ORD-07287,2023-10-07,West,Corporate,Government,Home Appliances,Blender,4,1364.47,6.3,5114.05,2970.64,2143.41,41.91,Cash,Salesperson 07
ORD-02700,2023-10-07,South,Wholesale,Corporate,Clothing,Jacket,10,219.13,5.0,2081.69,1409.92,671.78,32.27,Card,Salesperson 13
ORD-07745,2023-10-07,South,Online,Small Business,Home Appliances,Microwave,8,1386.03,23.3,8504.68,6780.9,1723.78,20.27,Card,Salesperson 05
ORD-00873,2023-10-08,South,Wholesale,Consumer,Electronics,Tablet,6,1667.79,1.9,9816.6,6640.76,3175.84,32.35,Mobile Money,Salesperson 04
ORD-01427,2023-10-08,West,Retail Store,Government,Home Appliances,Air Conditioner,10,768.46,1.3,7584.67,5345.42,2239.25,29.52,Bank Transfer,Salesperson 17
ORD-00547,2023-10-08,South,Corporate,Consumer,Clothing,Trousers,1,142.06,15.5,120.04,80.71,39.33,32.76,Cash,Salesperson 17
ORD-06442,2023-10-08,West,Retail Store,Corporate,Home Appliances,Microwave,1,556.92,6.4,521.27,376.19,145.08,27.83,Mobile Money,Salesperson 01
ORD-06601,2023-10-08,North,Corporate,Small Business,Office Supplies,Marker,11,123.14,22.0,1056.51,718.93,337.58,31.95,Card,Salesperson 01
ORD-00024,2023-10-08,South,Online,Government,Electronics,Laptop,9,810.23,7.0,6781.63,4146.08,2635.55,38.86,Card,Salesperson 08
ORD-07866,2023-10-08,South,Online,Corporate,Office Supplies,Printer Paper,15,141.06,16.9,1758.27,1183.33,574.94,32.7,Card,Salesperson 16
ORD-07140,2023-10-08,South,Retail Store,Corporate,Clothing,Trousers,8,52.98,21.3,333.53,271.06,62.48,18.73,Mobile Money,Salesperson 08
ORD-07182,2023-10-09,North,Online,Corporate,Home Appliances,Refrigerator,2,602.34,11.6,1064.93,641.28,423.65,39.78,Cash,Salesperson 14
ORD-01979,2023-10-09,North,Wholesale,Small Business,Furniture,Sofa,11,890.73,9.0,8916.16,5246.24,3669.91,41.16,Mobile Money,Salesperson 09
ORD-07469,2023-10-09,East,Wholesale,Consumer,Office Supplies,Pen Set,6,127.43,14.9,650.66,381.95,268.72,41.3,Mobile Money,Salesperson 09
ORD-01006,2023-10-09,East,Wholesale,Consumer,Clothing,Jacket,4,154.07,8.8,562.06,395.67,166.39,29.6,Cash,Salesperson 18
ORD-05295,2023-10-09,East,Corporate,Consumer,Home Appliances,Refrigerator,8,740.24,4.0,5685.02,4401.51,1283.51,22.58,Mobile Money,Salesperson 01
ORD-01509,2023-10-09,South,Online,Small Business,Electronics,Monitor,1,1023.89,4.1,981.91,703.19,278.72,28.39,Mobile Money,Salesperson 18
ORD-04431,2023-10-10,East,Corporate,Consumer,Office Supplies,Stapler,15,134.65,12.1,1775.31,984.3,791.01,44.56,Bank Transfer,Salesperson 11
ORD-02755,2023-10-10,North,Corporate,Small Business,Office Supplies,Notebook,9,110.15,15.4,838.7,672.57,166.14,19.81,Card,Salesperson 01
ORD-08463,2023-10-10,East,Retail Store,Government,Electronics,Smartphone,9,632.01,10.3,5102.23,4095.44,1006.78,19.73,Cash,Salesperson 09
ORD-04158,2023-10-10,South,Online,Corporate,Electronics,Smartphone,7,1193.19,1.7,8210.37,5904.74,2305.63,28.08,Card,Salesperson 03
ORD-09928,2023-10-10,North,Wholesale,Consumer,Home Appliances,Fan,2,900.79,10.1,1619.62,907.96,711.66,43.94,Card,Salesperson 06
ORD-06176,2023-10-10,West,Corporate,Corporate,Furniture,Filing Cabinet,15,576.77,20.3,6895.34,5142.95,1752.39,25.41,Mobile Money,Salesperson 01
ORD-09785,2023-10-10,South,Online,Small Business,Home Appliances,Blender,3,370.45,12.8,969.1,710.26,258.84,26.71,Cash,Salesperson 03
ORD-01726,2023-10-10,West,Corporate,Consumer,Electronics,Headphones,11,762.17,11.1,7453.26,5152.65,2300.61,30.87,Card,Salesperson 16
ORD-08870,2023-10-10,West,Wholesale,Corporate,Clothing,Sneakers,4,97.28,10.6,347.88,261.92,85.96,24.71,Cash,Salesperson 04
ORD-03640,2023-10-10,South,Retail Store,Corporate,Clothing,Dress,10,334.34,8.4,3062.58,2274.98,787.6,25.72,Cash,Salesperson 08
ORD-08356,2023-10-11,South,Wholesale,Consumer,Office Supplies,Pen Set,11,98.47,3.1,1049.61,727.32,322.29,30.71,Cash,Salesperson 16
ORD-00280,2023-10-11,West,Online,Small Business,Office Supplies,Notebook,8,43.69,24.3,264.57,162.22,102.35,38.69,Cash,Salesperson 16
ORD-05180,2023-10-11,West,Retail Store,Corporate,Office Supplies,Printer Paper,4,59.0,10.2,211.94,126.82,85.12,40.16,Card,Salesperson 10
ORD-05604,2023-10-11,East,Wholesale,Consumer,Clothing,Trousers,14,279.46,16.5,3266.85,2461.31,805.55,24.66,Mobile Money,Salesperson 19
ORD-05828,2023-10-11,South,Wholesale,Government,Clothing,Dress,8,119.48,4.1,916.64,689.25,227.38,24.81,Mobile Money,Salesperson 13
ORD-05268,2023-10-11,South,Corporate,Government,Clothing,Shirt,7,345.21,19.9,1935.6,1102.02,833.58,43.07,Bank Transfer,Salesperson 11
ORD-09132,2023-10-12,West,Online,Small Business,Electronics,Smartphone,11,1489.17,17.3,13546.97,10542.29,3004.69,22.18,Mobile Money,Salesperson 01
ORD-03135,2023-10-12,East,Corporate,Corporate,Office Supplies,Printer Paper,8,107.99,9.6,780.98,469.25,311.73,39.92,Mobile Money,Salesperson 06
ORD-07072,2023-10-12,West,Online,Government,Office Supplies,Printer Paper,3,30.3,19.6,73.07,44.72,28.35,38.8,Mobile Money,Salesperson 13
ORD-00853,2023-10-12,South,Corporate,Consumer,Home Appliances,Air Conditioner,13,616.33,21.1,6321.69,4124.93,2196.76,34.75,Cash,Salesperson 05
ORD-07301,2023-10-12,West,Retail Store,Government,Home Appliances,Microwave,10,1242.09,1.1,12284.28,7900.12,4384.15,35.69,Mobile Money,Salesperson 05
ORD-09244,2023-10-12,West,Wholesale,Government,Clothing,Dress,4,103.7,0.5,412.73,334.42,78.3,18.97,Bank Transfer,Salesperson 12
ORD-00644,2023-10-12,East,Online,Consumer,Office Supplies,Marker,12,146.67,15.1,1494.3,1132.4,361.9,24.22,Bank Transfer,Salesperson 18
ORD-00037,2023-10-12,East,Online,Corporate,Office Supplies,Marker,3,138.07,8.0,381.06,278.8,102.26,26.84,Card,Salesperson 08
ORD-07984,2023-10-12,West,Retail Store,Corporate,Electronics,Laptop,3,1616.28,23.1,3728.75,2762.97,965.78,25.9,Card,Salesperson 04
ORD-03738,2023-10-12,South,Wholesale,Small Business,Electronics,Smartphone,3,500.53,6.7,1401.0,1133.06,267.93,19.12,Bank Transfer,Salesperson 16
ORD-09532,2023-10-12,North,Wholesale,Consumer,Electronics,Smartphone,15,1139.77,6.3,16019.45,12221.3,3798.15,23.71,Cash,Salesperson 11
ORD-05203,2023-10-13,East,Corporate,Small Business,Electronics,Smartphone,1,730.65,13.3,633.47,466.01,167.46,26.44,Cash,Salesperson 10
ORD-07054,2023-10-13,West,Wholesale,Small Business,Furniture,Desk,8,315.36,12.5,2207.51,1642.06,565.45,25.62,Card,Salesperson 18
ORD-01346,2023-10-13,North,Retail Store,Corporate,Home Appliances,Blender,2,498.73,22.2,776.02,597.56,178.46,23.0,Card,Salesperson 05
ORD-00414,2023-10-13,West,Retail Store,Small Business,Home Appliances,Refrigerator,13,545.11,14.6,6051.77,4620.27,1431.49,23.65,Mobile Money,Salesperson 10
ORD-08750,2023-10-13,North,Retail Store,Consumer,Electronics,Smartphone,11,1537.88,14.5,14463.79,8976.27,5487.53,37.94,Card,Salesperson 19
ORD-02587,2023-10-13,North,Corporate,Corporate,Office Supplies,Printer Paper,8,68.58,4.7,522.84,410.83,112.01,21.42,Bank Transfer,Salesperson 08
ORD-08441,2023-10-13,North,Retail Store,Government,Home Appliances,Microwave,3,289.68,12.3,762.14,564.93,197.2,25.88,Cash,Salesperson 02
ORD-04801,2023-10-13,South,Wholesale,Consumer,Office Supplies,Stapler,13,99.43,5.1,1226.71,880.04,346.67,28.26,Mobile Money,Salesperson 16
ORD-02704,2023-10-13,West,Online,Government,Office Supplies,Stapler,7,55.13,13.0,335.73,251.15,84.58,25.19,Card,Salesperson 15
ORD-02867,2023-10-14,South,Retail Store,Government,Office Supplies,Pen Set,13,9.21,11.7,105.72,60.08,45.64,43.17,Mobile Money,Salesperson 10
ORD-00112,2023-10-14,South,Retail Store,Corporate,Office Supplies,Pen Set,3,115.48,13.0,301.41,207.43,93.97,31.18,Bank Transfer,Salesperson 08
ORD-04291,2023-10-14,North,Online,Small Business,Home Appliances,Microwave,12,548.04,4.5,6280.54,3779.08,2501.46,39.83,Cash,Salesperson 05
ORD-00759,2023-10-14,East,Corporate,Consumer,Clothing,Shirt,1,35.19,11.4,31.18,18.3,12.88,41.31,Cash,Salesperson 10
ORD-03576,2023-10-14,West,Corporate,Government,Clothing,Sneakers,3,146.44,24.1,333.44,214.59,118.85,35.64,Mobile Money,Salesperson 03
ORD-05769,2023-10-14,South,Online,Government,Office Supplies,Marker,11,10.64,18.4,95.47,68.07,27.4,28.7,Card,Salesperson 07
ORD-07188,2023-10-15,North,Online,Consumer,Furniture,Office Chair,11,584.1,24.6,4844.57,3054.23,1790.34,36.96,Cash,Salesperson 18
ORD-07147,2023-10-15,East,Wholesale,Small Business,Electronics,Headphones,10,238.11,11.1,2116.77,1578.61,538.15,25.42,Cash,Salesperson 07
ORD-08492,2023-10-15,East,Wholesale,Consumer,Clothing,Dress,7,104.1,2.0,714.15,480.58,233.58,32.71,Card,Salesperson 05
ORD-02234,2023-10-15,West,Retail Store,Small Business,Furniture,Filing Cabinet,9,843.08,7.4,7026.19,4359.98,2666.21,37.95,Cash,Salesperson 03
ORD-07448,2023-10-15,South,Retail Store,Government,Clothing,Shirt,8,213.77,9.2,1552.84,1121.31,431.52,27.79,Card,Salesperson 11
ORD-02998,2023-10-15,East,Retail Store,Corporate,Office Supplies,Stapler,2,68.58,24.1,104.1,84.74,19.36,18.6,Mobile Money,Salesperson 06
ORD-03251,2023-10-15,South,Corporate,Government,Clothing,Sneakers,11,347.53,13.7,3299.14,2247.5,1051.64,31.88,Bank Transfer,Salesperson 05
ORD-00916,2023-10-16,East,Corporate,Corporate,Clothing,Trousers,2,225.37,16.8,375.01,231.63,143.38,38.23,Mobile Money,Salesperson 18
ORD-00897,2023-10-16,North,Online,Corporate,Electronics,Monitor,14,1348.02,17.6,15550.71,10179.58,5371.13,34.54,Cash,Salesperson 12
ORD-05413,2023-10-16,East,Retail Store,Small Business,Furniture,Sofa,9,405.72,2.1,3574.84,2444.87,1129.97,31.61,Bank Transfer,Salesperson 15
ORD-08961,2023-10-16,South,Online,Consumer,Electronics,Smartphone,15,655.16,14.4,8412.27,6133.63,2278.65,27.09,Mobile Money,Salesperson 17
ORD-01485,2023-10-16,East,Online,Small Business,Electronics,Smartphone,14,342.18,21.7,3750.95,2643.87,1107.09,29.51,Bank Transfer,Salesperson 18
ORD-02255,2023-10-16,North,Online,Small Business,Furniture,Filing Cabinet,15,837.25,3.8,12081.49,9277.08,2804.41,23.21,Bank Transfer,Salesperson 06
ORD-08499,2023-10-16,South,Retail Store,Government,Clothing,Dress,5,177.16,0.5,881.39,491.88,389.51,44.19,Bank Transfer,Salesperson 10
ORD-00453,2023-10-16,West,Wholesale,Small Business,Clothing,Dress,12,56.65,0.3,677.75,437.76,239.99,35.41,Card,Salesperson 17
ORD-01996,2023-10-16,East,Corporate,Corporate,Electronics,Smartphone,6,1438.3,24.5,6515.49,4360.59,2154.9,33.07,Cash,Salesperson 11
ORD-07377,2023-10-16,West,Online,Corporate,Furniture,Bookshelf,7,573.27,15.6,3386.88,2152.3,1234.58,36.45,Mobile Money,Salesperson 18
ORD-02266,2023-10-16,South,Wholesale,Small Business,Furniture,Bookshelf,7,650.96,19.2,3681.86,2313.47,1368.38,37.17,Mobile Money,Salesperson 14
ORD-06220,2023-10-17,South,Corporate,Consumer,Electronics,Laptop,12,1295.7,6.9,14475.56,10989.53,3486.03,24.08,Card,Salesperson 12
ORD-05573,2023-10-17,West,Online,Small Business,Electronics,Headphones,11,1609.92,17.0,14698.56,11030.8,3667.76,24.95,Bank Transfer,Salesperson 07
ORD-05168,2023-10-17,East,Corporate,Consumer,Home Appliances,Microwave,14,1224.86,15.1,14558.71,8990.22,5568.49,38.25,Cash,Salesperson 02
ORD-08964,2023-10-17,South,Corporate,Consumer,Furniture,Desk,4,77.12,21.9,240.93,158.86,82.08,34.07,Mobile Money,Salesperson 08
ORD-08287,2023-10-17,North,Retail Store,Small Business,Office Supplies,Pen Set,10,98.32,8.6,898.64,592.25,306.38,34.09,Mobile Money,Salesperson 11
ORD-09188,2023-10-17,West,Online,Corporate,Electronics,Headphones,14,1615.64,16.7,18841.65,15396.39,3445.26,18.29,Bank Transfer,Salesperson 20
ORD-04315,2023-10-17,North,Corporate,Government,Clothing,Dress,13,282.35,4.4,3508.99,1970.18,1538.81,43.85,Cash,Salesperson 14
ORD-02790,2023-10-17,West,Retail Store,Consumer,Electronics,Tablet,2,231.56,23.7,353.37,218.83,134.53,38.07,Bank Transfer,Salesperson 10
ORD-04596,2023-10-18,West,Wholesale,Corporate,Clothing,Dress,14,271.41,5.2,3602.16,2350.44,1251.72,34.75,Cash,Salesperson 05
ORD-07476,2023-10-18,North,Wholesale,Government,Furniture,Filing Cabinet,8,432.15,10.5,3094.21,1936.27,1157.94,37.42,Mobile Money,Salesperson 06
ORD-09140,2023-10-18,East,Corporate,Small Business,Clothing,Sneakers,13,46.37,3.9,579.32,438.73,140.58,24.27,Bank Transfer,Salesperson 14
ORD-05711,2023-10-18,East,Wholesale,Small Business,Home Appliances,Refrigerator,2,1143.21,14.1,1964.03,1176.07,787.96,40.12,Card,Salesperson 17
ORD-01784,2023-10-18,West,Retail Store,Corporate,Clothing,Shirt,9,191.33,3.9,1654.79,1299.98,354.81,21.44,Cash,Salesperson 07
ORD-00709,2023-10-18,West,Wholesale,Consumer,Electronics,Smartphone,9,1623.8,21.6,11457.54,6577.49,4880.05,42.59,Cash,Salesperson 12
ORD-02057,2023-10-18,West,Wholesale,Corporate,Home Appliances,Air Conditioner,8,515.46,11.6,3645.31,2126.04,1519.27,41.68,Cash,Salesperson 15
ORD-09519,2023-10-18,North,Online,Consumer,Home Appliances,Air Conditioner,12,767.76,11.5,8153.59,5116.82,3036.77,37.24,Cash,Salesperson 03
ORD-07199,2023-10-19,West,Corporate,Government,Electronics,Monitor,13,230.33,21.2,2359.47,1577.55,781.92,33.14,Bank Transfer,Salesperson 03
ORD-00183,2023-10-19,East,Wholesale,Corporate,Electronics,Monitor,3,202.9,13.9,524.08,385.57,138.51,26.43,Bank Transfer,Salesperson 12
ORD-02660,2023-10-19,North,Retail Store,Consumer,Office Supplies,Printer Paper,15,60.16,23.2,693.07,404.13,288.95,41.69,Bank Transfer,Salesperson 03
ORD-03565,2023-10-19,North,Online,Consumer,Clothing,Dress,7,326.4,23.4,1750.14,1017.11,733.04,41.88,Bank Transfer,Salesperson 18
ORD-07685,2023-10-19,North,Online,Consumer,Clothing,Shirt,12,55.58,17.4,550.92,431.64,119.28,21.65,Cash,Salesperson 08
ORD-02834,2023-10-19,North,Online,Consumer,Office Supplies,Marker,3,27.36,22.8,63.36,40.93,22.43,35.4,Bank Transfer,Salesperson 09
ORD-06131,2023-10-19,South,Retail Store,Corporate,Electronics,Smartphone,15,832.84,15.3,10581.28,7915.37,2665.91,25.19,Bank Transfer,Salesperson 14
ORD-09840,2023-10-19,South,Wholesale,Consumer,Electronics,Tablet,11,300.33,19.5,2659.45,2015.71,643.74,24.21,Bank Transfer,Salesperson 15
ORD-03777,2023-10-20,East,Retail Store,Government,Office Supplies,Stapler,5,23.81,24.3,90.12,52.44,37.68,41.81,Card,Salesperson 18
ORD-00327,2023-10-20,West,Retail Store,Consumer,Office Supplies,Pen Set,10,147.78,19.3,1192.56,681.15,511.4,42.88,Mobile Money,Salesperson 07
ORD-00319,2023-10-20,East,Retail Store,Government,Furniture,Filing Cabinet,8,204.2,18.0,1339.52,949.51,390.01,29.12,Bank Transfer,Salesperson 11
ORD-05243,2023-10-20,South,Wholesale,Government,Electronics,Tablet,3,1425.31,20.3,3407.93,2062.43,1345.5,39.48,Mobile Money,Salesperson 16
ORD-03512,2023-10-20,South,Wholesale,Small Business,Furniture,Bookshelf,4,103.49,8.7,377.96,225.55,152.41,40.32,Bank Transfer,Salesperson 04
ORD-05872,2023-10-20,East,Corporate,Small Business,Home Appliances,Blender,7,1296.31,22.3,7050.64,4573.5,2477.14,35.13,Bank Transfer,Salesperson 04
ORD-01481,2023-10-21,South,Online,Corporate,Furniture,Desk,5,463.15,6.7,2160.61,1631.06,529.55,24.51,Mobile Money,Salesperson 06
ORD-06777,2023-10-21,East,Corporate,Corporate,Home Appliances,Blender,3,465.33,11.9,1229.86,911.16,318.7,25.91,Cash,Salesperson 10
ORD-07390,2023-10-21,South,Retail Store,Consumer,Furniture,Filing Cabinet,4,657.87,15.4,2226.22,1549.79,676.42,30.38,Card,Salesperson 03
ORD-09997,2023-10-21,North,Online,Corporate,Office Supplies,Stapler,10,130.64,17.4,1079.09,847.59,231.51,21.45,Cash,Salesperson 03
ORD-05091,2023-10-21,West,Online,Small Business,Clothing,Shirt,11,95.87,6.0,991.32,694.66,296.66,29.93,Card,Salesperson 11
ORD-01539,2023-10-22,South,Wholesale,Government,Office Supplies,Printer Paper,11,107.83,19.8,951.28,729.01,222.26,23.36,Card,Salesperson 15
ORD-06070,2023-10-22,East,Online,Corporate,Office Supplies,Notebook,13,92.82,13.2,1047.42,689.05,358.37,34.21,Cash,Salesperson 12
ORD-07369,2023-10-22,West,Retail Store,Small Business,Electronics,Headphones,12,1603.44,10.3,17259.4,9848.3,7411.1,42.94,Bank Transfer,Salesperson 02
ORD-08793,2023-10-22,East,Corporate,Small Business,Clothing,Sneakers,3,269.31,14.3,692.38,386.68,305.7,44.15,Card,Salesperson 01
ORD-07644,2023-10-22,South,Corporate,Corporate,Office Supplies,Marker,1,11.16,7.4,10.33,6.36,3.97,38.43,Mobile Money,Salesperson 02
ORD-05845,2023-10-22,East,Online,Government,Office Supplies,Notebook,4,9.86,0.8,39.11,27.0,12.1,30.95,Bank Transfer,Salesperson 07
ORD-02478,2023-10-22,East,Corporate,Corporate,Furniture,Filing Cabinet,12,216.58,23.0,2001.17,1495.27,505.9,25.28,Card,Salesperson 12
ORD-05765,2023-10-22,South,Corporate,Consumer,Office Supplies,Printer Paper,11,103.51,14.8,970.1,747.31,222.79,22.97,Card,Salesperson 16
ORD-08533,2023-10-22,North,Online,Government,Clothing,Dress,1,29.52,6.4,27.63,15.49,12.14,43.93,Mobile Money,Salesperson 19
ORD-08224,2023-10-22,East,Corporate,Consumer,Clothing,Shirt,2,324.31,21.4,509.82,350.66,159.15,31.22,Mobile Money,Salesperson 11
ORD-07650,2023-10-23,North,Retail Store,Government,Electronics,Monitor,5,1555.0,22.8,6002.3,4537.01,1465.3,24.41,Card,Salesperson 20
ORD-07025,2023-10-23,South,Corporate,Corporate,Furniture,Sofa,6,339.03,6.1,1910.08,1165.9,744.18,38.96,Bank Transfer,Salesperson 16
ORD-05105,2023-10-23,West,Online,Small Business,Home Appliances,Air Conditioner,11,920.74,7.7,9348.26,5209.4,4138.86,44.27,Bank Transfer,Salesperson 19
ORD-03445,2023-10-23,South,Retail Store,Small Business,Electronics,Headphones,11,946.44,3.6,10036.0,7770.61,2265.39,22.57,Mobile Money,Salesperson 01
ORD-02302,2023-10-23,South,Retail Store,Government,Electronics,Smartphone,14,317.72,7.8,4101.16,3062.29,1038.87,25.33,Card,Salesperson 13
ORD-05835,2023-10-24,North,Corporate,Corporate,Office Supplies,Marker,10,17.08,5.8,160.93,103.73,57.2,35.54,Mobile Money,Salesperson 18
ORD-04826,2023-10-24,North,Wholesale,Consumer,Furniture,Sofa,13,625.28,23.0,6259.05,3858.54,2400.51,38.35,Bank Transfer,Salesperson 11
ORD-00634,2023-10-24,East,Retail Store,Consumer,Office Supplies,Pen Set,6,127.86,2.2,750.29,554.34,195.95,26.12,Bank Transfer,Salesperson 05
ORD-01907,2023-10-24,East,Corporate,Consumer,Furniture,Office Chair,3,436.13,18.8,1062.41,757.66,304.75,28.68,Card,Salesperson 08
ORD-03289,2023-10-24,South,Online,Corporate,Clothing,Trousers,9,165.9,22.4,1158.61,647.33,511.29,44.13,Cash,Salesperson 13
ORD-00180,2023-10-24,East,Retail Store,Government,Electronics,Tablet,2,1419.9,19.7,2280.36,1815.68,464.68,20.38,Mobile Money,Salesperson 20
ORD-09503,2023-10-25,North,Wholesale,Government,Electronics,Tablet,3,999.75,1.5,2954.26,1666.33,1287.94,43.6,Mobile Money,Salesperson 03
ORD-07129,2023-10-25,North,Retail Store,Small Business,Office Supplies,Notebook,4,104.81,13.0,364.75,284.48,80.27,22.01,Card,Salesperson 06
ORD-02529,2023-10-25,South,Retail Store,Consumer,Home Appliances,Air Conditioner,3,1012.24,19.7,2438.48,1412.91,1025.58,42.06,Bank Transfer,Salesperson 17
ORD-09092,2023-10-25,South,Corporate,Small Business,Clothing,Shirt,12,122.15,15.3,1241.49,956.86,284.63,22.93,Card,Salesperson 06
